Country Name,"Country Code","Series Name","Series Code","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]"
Dominica,"DMA","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Dominican Republic,"DOM","Trade (% of GDP)","NE.TRD.GNFS.ZS","79.3003930961432","70.5105678080061","68.7232829028777","84.4495031861592","81.3514229381911","61.6535587358027","63.7664826351505","61.229259153164","61.4285058325394","50.6509376792025","56.0573964175321","59.0692578401698","58.5062536731089","56.8137658014945","55.6601041506633","52.3471238667007","51.7306571245477","50.7595355508472","52.3351709577013","50.912982200697","44.7331613466756"
Ecuador,"ECU","Trade (% of GDP)","NE.TRD.GNFS.ZS","65.4042953826391","56.128486744205","54.7966439366136","52.3575426975979","56.0745467239942","61.9581507902572","65.8423556166562","68.8505854462677","74.5902963648439","57.3473460627608","65.7773849135062","70.0356837525249","67.0029290916898","63.4333003342414","61.4263766217565","47.8280397077826","40.5344917996647","43.6177233172817","48.0093476154836","48.0828494933307","43.9893109378389"
"Egypt, Arab Rep.","EGY","Trade (% of GDP)","NE.TRD.GNFS.ZS","39.0179359012055","39.8104265402844","40.9870678279229","46.1796407185629","57.8199052132701","62.9526462395543","61.5185365063947","65.077873254565","71.6806253489671","56.5534446363462","47.9363500745898","45.2556341623514","40.7117692721084","40.373038056332","36.9201877934272","34.8459429600229","30.2465490514505","42.8321343581608","45.9110196733959","41.1240171551108","32.1262555667523"
El Salvador,"SLV","Trade (% of GDP)","NE.TRD.GNFS.ZS","68.7100889044911","65.8907385362251","65.9190907767708","68.23698247861","69.7822641767691","69.7158116750578","73.4555675070266","77.6210560347995","80.6659739399085","66.0711911744487","73.5372876725398","79.2766437025052","77.6485716222883","80.4511944908271","78.1044257477935","76.5602707370519","72.8190933731491","74.3046511916519","75.6336168879956","76.0420130991468","66.4595069497083"
Equatorial Guinea,"GNQ","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","131.02447181321","118.532782368937","134.083789857569","128.688006601458","122.212077110801","144.668225001248","114.37734663649","116.675422472364","106.893284926066","104.379198671388","98.8780591680756","92.6007307237942","102.428258251803","103.645681622953","94.8787924253545","77.9278846441807"
Eritrea,"ERI","Trade (% of GDP)","NE.TRD.GNFS.ZS","67.8813619265146","72.0627109589752","76.5901636574451","74.0078242901552","65.570906849032","61.1060310218073","45.2608460537354","34.5595595326375","30.5609500494496","27.9721416148149","37.4714654565691","47.3937901188684","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Estonia,"EST","Trade (% of GDP)","NE.TRD.GNFS.ZS","126.495626368659","126.546640067292","123.28234538757","122.744772807796","129.949500077661","135.912792115107","136.620737662645","133.980829235754","136.681988157836","116.759079859802","143.671762256978","166.7460724339","169.156067773865","164.601632156916","157.953944842229","148.507157123558","147.7462327097","144.635650944133","143.485224864735","140.352147998549","137.392641283846"
Eswatini,"SWZ","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","85.2034551274939","91.6200186943398","88.2620944023684","89.3584874439935","86.8801420302976","85.4927768173538","86.6407948477595","84.0140188426878"
Ethiopia,"ETH","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48.232935411689","45.3979041835072","41.4717870807625","40.7410841498626","39.6561241449515","34.8990210816111","31.1036494929016","31.1993689777881","28.8152939288346","24.0061143401794"
Faroe Islands,"FRO","Trade (% of GDP)","NE.TRD.GNFS.ZS","110.545353366722","104.904366916234","98.6231560125168","108.258290126639","93.415398908373","100.962759404909","97.3947177610908","99.5060041310306","103.496222535589","96.8608080332117","97.1824434582361","105.846453473678","117.157793662648","114.062282820929","106.142539193387","105.610671594387","104.552703002397","107.238908370178","106.874664759521","108.623245950251","96.2241937518396"
Fiji,"FJI","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Finland,"FIN","Trade (% of GDP)","NE.TRD.GNFS.ZS","74.9255788717317","70.2841376639721","69.3209377526273","68.0715029595159","70.967802899062","76.5889740444293","82.0005669294983","82.8631608209175","86.1896598765527","70.1279335295898","75.4612085231229","78.7159444486606","79.4303765882482","77.485171771574","74.6277719754196","71.9618253787014","71.7222101178859","75.9387822310041","79.1436148422846","80.5641502947367","72.1845955995888"
France,"FRA","Trade (% of GDP)","NE.TRD.GNFS.ZS","57.7860470318197","56.8932328560722","55.1325248503102","52.5988822870657","53.7497648292028","55.8228361241299","57.8692775292673","58.1525611309659","59.1797928411748","52.1991123027613","56.587555247796","60.6056354816406","61.6589570771102","61.8192338733962","62.1992669379507","63.5046871956484","63.3427564383351","65.3958481559711","66.8022607812266","66.4289771741449","58.8388907240647"
French Polynesia,"PYF","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.9447311178519","NA","NA","NA","NA","58.8757396449704","56.6132574828647","57.455468093766","58.0396477672874","51.6750777052154","54.0438821122259","56.2319854247632","57.8806819793666","56.0619675585513","56.2324578944225","55.6304686354336","53.6164949427793","54.5776905038178","65.0146628512067","63.3061124024003","45.8331834386023"
Gabon,"GAB","Trade (% of GDP)","NE.TRD.GNFS.ZS","101.701928939637","83.6386132424108","84.7590815376223","80.3026082056312","81.7675371418698","83.9495998399241","88.6494092562519","85.1324791636578","88.9988725945748","83.5045774235636","89.1576627248353","90.4983773331323","92.3428089420545","90.6350361478645","73.5203290162438","73.9497814588281","70.1333810645308","75.0687404456638","77.0365976973024","73.4280894486644","70.1140546466012"
